,Q_HC,T_op,T_ext,Q_H,Q_C
2009-12-06 02:00:00,2113.715660080695,17.0,1.31,2113.715660080695,0.0
2009-12-06 03:00:00,2316.4427730877037,17.0,1.2,2316.4427730877037,0.0
2009-12-06 04:00:00,2513.9979524220016,17.0,1.08,2513.9979524220016,0.0
2009-12-06 05:00:00,11799.664495138626,20.0,0.9,11799.664495138626,0.0
2009-12-06 06:00:00,10253.081942335319,19.999999999999996,0.74,10253.081942335319,0.0
2009-12-06 07:00:00,10255.032782832362,20.0,0.63,10255.032782832362,0.0
2009-12-06 08:00:00,10384.865680999692,20.0,-0.43,10384.865680999692,0.0
2009-12-06 09:00:00,10424.500466813764,20.0,0.16,10424.500466813764,0.0
2009-12-06 10:00:00,9965.573790032395,20.0,2.69,9965.573790032395,0.0
2009-12-06 11:00:00,9596.18128830534,19.999999999999993,5.35,9596.18128830534,0.0
2009-12-06 12:00:00,9333.171633682932,20.0,6.52,9333.171633682932,0.0
2009-12-06 13:00:00,9125.9273070705,20.0,6.9,9125.9273070705,0.0
2009-12-06 14:00:00,9019.227751553124,20.000000000000004,6.75,9019.227751553124,0.0
2009-12-06 15:00:00,9033.352687003353,20.0,6.03,9033.352687003353,0.0
2009-12-06 16:00:00,9022.98685292651,19.999999999999996,5.51,9022.98685292651,0.0
2009-12-06 17:00:00,9067.372284268582,20.000000000000004,4.69,9067.372284268582,0.0
2009-12-06 18:00:00,9149.023289720417,20.0,3.86,9149.023289720417,0.0
2009-12-06 19:00:00,9167.051477444762,20.0,3.13,9167.051477444762,0.0
2009-12-06 20:00:00,9210.341359909871,19.999999999999993,2.84,9210.341359909871,0.0
2009-12-06 21:00:00,9274.421751444594,20.0,2.42,9274.421751444594,0.0
2009-12-06 22:00:00,9323.613982313136,20.0,2.09,9323.613982313136,0.0
2009-12-06 23:00:00,359.4174547004044,17.0,1.81,359.4174547004044,0.0
2009-12-07 00:00:00,2246.8054135230823,16.999999999999996,1.56,2246.8054135230823,0.0
2009-12-07 01:00:00,2458.507945434295,17.000000000000004,1.23,2458.507945434295,0.0
2009-12-07 02:00:00,2678.4466041580545,17.000000000000004,1.34,2678.4466041580545,0.0
2009-12-07 03:00:00,2871.8542546084736,16.999999999999996,1.14,2871.8542546084736,0.0
2009-12-07 04:00:00,3056.2779361407756,17.000000000000004,0.99,3056.2779361407756,0.0
2009-12-07 05:00:00,10918.681222608036,19.999999999999996,0.87,10918.681222608036,0.0
2009-12-07 06:00:00,9258.168322755155,20.000000000000004,0.74,9258.168322755155,0.0
2009-12-07 07:00:00,10675.272013234633,20.0,0.63,10675.272013234633,0.0
2009-12-07 08:00:00,10860.750795956072,19.999999999999996,-1.06,10860.750795956072,0.0
2009-12-07 09:00:00,10779.397985706037,20.0,-0.11,10779.397985706037,0.0
2009-12-07 10:00:00,10286.028801466255,19.999999999999996,2.63,10286.028801466255,0.0
2009-12-07 11:00:00,9897.068494152374,19.999999999999993,5.32,9897.068494152374,0.0
2009-12-07 12:00:00,9573.321496641174,20.0,6.89,9573.321496641174,0.0
2009-12-07 13:00:00,9330.898217278544,20.0,7.56,9330.898217278544,0.0
2009-12-07 14:00:00,9175.95986337078,20.0,7.63,9175.95986337078,0.0
2009-12-07 15:00:00,9118.773509582055,20.0,7.31,9118.773509582055,0.0
2009-12-07 16:00:00,9146.54246334307,20.0,6.65,9146.54246334307,0.0
