Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 02/15  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000013329796,3174797.281764851,0.0 
 02/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000015,4529109.707474363,0.0 
 02/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5371405.686260907,0.0 
 02/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,5937176.697504998,0.0 
 02/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6383840.544158762,0.0 
 02/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6724512.573950689,0.0 
 02/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6840035.281475105,0.0 
 02/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999993,6776672.979331828,0.0 
 02/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6583764.922246265,0.0 
 02/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6303830.860575598,0.0 
 02/16  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6102613.962356577,0.0 
 02/16  07:00:00,0.0,0.0,3.419390598694255,4.050000000000001,0.25,24.712068398708436,2.4000000000000004,0.25,9.930845865291186,0.0,0.0,3.419390598694255,12.0,0.25,8.0,1.5,0.25,9.930845865291186,38.35293888159716,0.0,38.35293888159716,138070.5799737498,0.0,138070.5799737498,1.5,0.25,9.930845865291186,38.35293888159716,0.0,38.35293888159716,138070.5799737498,0.0,138070.5799737498,20.000000000000007,5985236.085308235,0.0 
 02/16  08:00:00,0.0,0.0,38.234914557274365,16.200000000000003,1.0,170.43981298246257,9.600000000000001,1.0,98.97567361545708,0.0,0.0,38.234914557274365,48.0,1.0,86.30268644725219,6.0,1.0,98.97567361545708,370.1630663616542,94.25328048096172,275.90978588069254,1332587.0389019551,339311.8097314622,993275.2291704931,6.0,1.0,98.97567361545708,370.1630663616542,94.25328048096172,275.90978588069254,1332587.0389019551,339311.8097314622,993275.2291704931,20.0,4963276.842760191,0.0 
 02/16  09:00:00,0.0,0.0,87.1338057484092,16.200000000000003,1.0,443.90801821209055,9.600000000000001,1.0,331.1605057315476,0.0,0.0,87.1338057484092,48.0,1.0,249.41573041229765,6.0,1.0,331.1605057315476,1279.5912615478437,683.8969339934597,595.6943275543841,4606528.541572238,2462028.962376455,2144499.5791957825,6.0,1.0,331.1605057315476,1279.5912615478437,683.8969339934597,595.6943275543841,4606528.541572238,2462028.962376455,2144499.5791957825,20.0,1732550.0513596772,0.0 
 02/16  10:00:00,0.0,0.0,120.81775195613457,16.200000000000003,1.0,449.2709331639843,9.600000000000001,1.0,470.11614976197006,0.0,0.0,120.81775195613457,48.0,1.0,381.9828881615876,6.0,1.0,470.11614976197006,1895.1616712359264,1084.2623803629663,810.89929087296,6822582.016449335,3903344.5693066786,2919237.4471426564,6.0,1.0,470.11614976197006,1895.1616712359264,1084.2623803629663,810.89929087296,6822582.016449335,3903344.5693066786,2919237.4471426564,21.90603040969247,0.0,0.0 
 02/16  11:00:00,0.0,0.0,141.9197131640577,16.200000000000003,1.0,361.6353861368109,9.600000000000001,1.0,549.578888965788,0.0,0.0,141.9197131640577,48.0,1.0,466.0819020239779,6.0,1.0,549.578888965788,2255.5514054938476,1288.546162805169,967.0052426886782,8119985.05977785,4638766.186098609,3481218.873679241,6.0,1.0,549.578888965788,2255.5514054938476,1288.546162805169,967.0052426886782,8119985.05977785,4638766.186098609,3481218.873679241,26.334584932968177,0.0,1040339.3725584754 
 02/16  12:00:00,0.0,0.0,150.30415879330758,16.200000000000003,1.0,235.83829052805746,9.600000000000001,1.0,586.2896659241067,0.0,0.0,150.30415879330758,48.0,1.0,505.00351929722945,6.0,1.0,586.2896659241067,2423.0854521270344,1388.5434325831304,1034.5420195439037,8723107.627657324,4998756.357299269,3724351.270358054,6.0,1.0,586.2896659241067,2423.0854521270344,1388.5434325831304,1034.5420195439037,8723107.627657324,4998756.357299269,3724351.270358054,26.99999894637543,0.0,6763286.97073773 
 02/16  13:00:00,0.0,0.0,139.98160439539984,0.0,0.0,139.98160439539984,9.600000000000001,1.0,661.6075905341718,16.200000000000003,1.0,214.7083292208233,48.0,1.0,530.5793247215809,6.0,1.0,661.6075905341718,2758.5241509147595,1767.472737601236,991.0514133135232,9930686.943293134,6362901.855364449,3567785.087928684,6.0,1.0,661.6075905341718,2758.5241509147595,1767.472737601236,991.0514133135232,9930686.943293134,6362901.855364449,3567785.087928684,26.999999998302954,0.0,11044014.742544709 
 02/16  14:00:00,0.0,0.0,100.72094283003986,0.0,0.0,100.72094283003986,9.600000000000001,1.0,843.6060985149762,16.200000000000003,1.0,447.07901299169134,48.0,1.0,594.7048523096296,6.0,1.0,843.6060985149762,3579.6487083435295,3018.484421366395,561.1642869771345,12886735.350036707,10866543.916919023,2020191.4331176842,6.0,1.0,843.6060985149762,3579.6487083435295,3018.484421366395,561.1642869771345,12886735.350036707,10866543.916919023,2020191.4331176842,26.999999999990912,0.0,16738103.992450003 
 02/16  15:00:00,0.0,0.0,81.93368257749509,0.0,0.0,81.93368257749509,9.600000000000001,1.0,728.0056077060788,16.200000000000003,1.0,629.7112789341239,48.0,1.0,481.5253192906788,6.0,1.0,728.0056077060788,3024.8274664331143,2595.6823963002616,429.1450701328531,10889378.879159212,9344456.62668094,1544922.2524782713,6.0,1.0,728.0056077060788,3024.8274664331143,2595.6823963002616,429.1450701328531,10889378.879159212,9344456.62668094,1544922.2524782713,26.9999999999999,0.0,17905902.933524936 
 02/16  16:00:00,0.0,0.0,53.63695286919375,0.0,0.0,53.63695286919375,9.600000000000001,1.0,472.6811047256216,16.200000000000003,1.0,603.8142814234737,48.0,1.0,276.4140688719023,6.0,1.0,472.6811047256216,1866.139926745524,1562.6036501513136,303.5362765942106,6718103.736283887,5625373.140544729,1092730.595739158,6.0,1.0,472.6811047256216,1866.139926745524,1562.6036501513136,303.5362765942106,6718103.736283887,5625373.140544729,1092730.595739158,27.0,0.0,14076022.991986603 
 02/16  17:00:00,0.0,0.0,13.221958403857583,0.0,0.0,13.221958403857583,9.600000000000001,1.0,45.69775568265643,16.200000000000003,1.0,70.98938189674847,48.0,1.0,33.59658850689839,6.0,1.0,45.69775568265643,170.61330474367492,91.5030604129735,79.11024433070142,614207.8970772296,329411.0174867046,284796.8795905251,6.0,1.0,45.69775568265643,170.61330474367492,91.5030604129735,79.11024433070142,614207.8970772296,329411.0174867046,284796.8795905251,27.0,0.0,5100746.958917078 
 02/16  18:00:00,0.0,0.0,0.7988596731126855,0.0,0.0,0.7988596731126855,4.800000000000001,0.5,0.7988596731126855,8.100000000000001,0.5,0.7988596731126855,24.0,0.5,1.5625,3.0,0.5,0.7988596731126855,3.085197034921974,0.0,3.085197034921974,11106.709325719106,0.0,11106.709325719106,3.0,0.5,0.7988596731126855,3.085197034921974,0.0,3.085197034921974,11106.709325719106,0.0,11106.709325719106,26.56052390907985,0.0,223148.0666776383 
 02/16  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.808233807991474,0.0,0.0 
 02/16  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98106669535276,72892.67077578689,0.0 
 02/16  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000011582095,1701537.6658642876,0.0 
 02/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000002,3372145.6912453095,0.0 
 02/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4446209.294838577,0.0 
 02/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5065785.61067345,0.0 
 02/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5340981.211045074,0.0 
 02/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5519149.161804883,0.0 
 02/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999993,5739409.515930244,0.0 
 02/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,5955344.255905684,0.0 
 02/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6170730.477479944,0.0 
 02/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6438256.850920861,0.0 
 02/17  07:00:00,0.0,0.0,4.156587270619538,4.050000000000001,0.25,92.7769065558587,2.4000000000000004,0.25,30.8323724936737,0.0,0.0,4.156587270619538,12.0,0.25,8.151318692608553,1.5,0.25,30.8323724936737,80.75658380520207,64.70383868071396,16.052745124488105,290723.70169872744,232933.81925057026,57789.88244815718,1.5,0.25,30.8323724936737,80.75658380520207,64.70383868071396,16.052745124488105,290723.70169872744,232933.81925057026,57789.88244815718,20.0,6645981.526838631,0.0 
 02/17  08:00:00,0.0,0.0,46.37487110973148,16.200000000000003,1.0,695.7486814237739,9.600000000000001,1.0,322.55973889859797,0.0,0.0,46.37487110973148,48.0,1.0,143.6634955995989,6.0,1.0,322.55973889859797,1073.1670543045984,762.3500234807037,310.8170308238947,3863401.395496554,2744460.0845305333,1118941.3109660207,6.0,1.0,322.55973889859797,1073.1670543045984,762.3500234807037,310.8170308238947,3863401.395496554,2744460.0845305333,1118941.3109660207,20.0,3706246.994976965,0.0 
 02/17  09:00:00,0.0,0.0,88.52516481113133,16.200000000000003,1.0,510.829206676577,9.600000000000001,1.0,369.388779021148,0.0,0.0,88.52516481113133,48.0,1.0,267.9787895668491,6.0,1.0,369.388779021148,1418.646814229438,819.2701157230546,599.3766985063833,5107128.531225976,2949372.4166029966,2157756.11462298,6.0,1.0,369.388779021148,1418.646814229438,819.2701157230546,599.3766985063833,5107128.531225976,2949372.4166029966,2157756.11462298,20.118679849254605,503390.9558266276,0.0 
 02/17  10:00:00,0.0,0.0,122.752239762794,16.200000000000003,1.0,438.4712921628118,9.600000000000001,1.0,455.75714065618376,0.0,0.0,122.752239762794,48.0,1.0,378.7922436479429,6.0,1.0,455.75714065618376,1831.9434829095283,1004.6670501264271,827.2764327831012,6594996.538474302,3616801.380455137,2978195.158019164,6.0,1.0,455.75714065618376,1831.9434829095283,1004.6670501264271,827.2764327831012,6594996.538474302,3616801.380455137,2978195.158019164,22.648175777137077,0.0,0.0 
 02/17  11:00:00,0.0,0.0,143.22125351789276,16.200000000000003,1.0,353.2419016485686,9.600000000000001,1.0,530.577186543532,0.0,0.0,143.22125351789276,48.0,1.0,458.77352776391274,6.0,1.0,530.577186543532,2170.780940118869,1190.151212026809,980.6297280920596,7814811.3844279265,4284544.363296512,3530267.0211314145,6.0,1.0,530.577186543532,2170.780940118869,1190.151212026809,980.6297280920596,7814811.3844279265,4284544.363296512,3530267.0211314145,26.503592218178767,0.0,1023172.7826624648 
 02/17  12:00:00,0.0,0.0,151.78507130486946,16.200000000000003,1.0,233.06264830469485,9.600000000000001,1.0,563.8517072045943,0.0,0.0,151.78507130486946,48.0,1.0,495.2053202021201,6.0,1.0,563.8517072045943,2321.8337235625386,1269.5438024268733,1052.2899211356657,8358601.40482514,4570357.688736743,3788243.716088397,6.0,1.0,563.8517072045943,2321.8337235625386,1269.5438024268733,1052.2899211356657,8358601.40482514,4570357.688736743,3788243.716088397,26.99999944334064,0.0,5997143.28322962 
 02/17  13:00:00,0.0,0.0,147.04366093138094,0.0,0.0,147.04366093138094,9.600000000000001,1.0,554.3977896660915,16.200000000000003,1.0,199.29502827483373,48.0,1.0,485.1582601990628,6.0,1.0,554.3977896660915,2287.1776910033204,1275.4505470988079,1011.7271439045128,8233839.687611956,4591621.969555709,3642217.7180562466,6.0,1.0,554.3977896660915,2287.1776910033204,1275.4505470988079,1011.7271439045128,8233839.687611956,4591621.969555709,3642217.7180562466,26.999999999379334,0.0,9113815.355106557 
 02/17  14:00:00,0.0,0.0,129.24302400652758,0.0,0.0,129.24302400652758,9.600000000000001,1.0,505.0891763560853,16.200000000000003,1.0,304.6176651050101,48.0,1.0,431.11261227533214,6.0,1.0,505.0891763560853,2079.2861076402105,1216.8596296201208,862.4264780200892,7485429.987504757,4380694.666632435,3104735.3208723217,6.0,1.0,505.0891763560853,2079.2861076402105,1216.8596296201208,862.4264780200892,7485429.987504757,4380694.666632435,3104735.3208723217,26.999999999998465,0.0,10015022.960189678 
 02/17  15:00:00,0.0,0.0,101.21194909757081,0.0,0.0,101.21194909757081,9.600000000000001,1.0,449.83010663400864,16.200000000000003,1.0,399.32799838444936,48.0,1.0,339.4095178359496,6.0,1.0,449.83010663400864,1824.6957313883076,1089.2486516510928,735.4470797372151,6568904.632997909,3921295.145943934,2647609.4870539736,6.0,1.0,449.83010663400864,1824.6957313883076,1089.2486516510928,735.4470797372151,6568904.632997909,3921295.145943934,2647609.4870539736,27.0,0.0,9431161.753703449 
 02/17  16:00:00,0.0,0.0,61.21626332705281,0.0,0.0,61.21626332705281,9.600000000000001,1.0,291.28458010970655,16.200000000000003,1.0,365.59768840431775,48.0,1.0,199.92169307944533,6.0,1.0,291.28458010970655,1141.1436635434388,712.6496077888227,428.49405575461617,4108117.1887563793,2565538.5880397614,1542578.6007166181,6.0,1.0,291.28458010970655,1141.1436635434388,712.6496077888227,428.49405575461617,4108117.1887563793,2565538.5880397614,1542578.6007166181,27.0,0.0,6936093.799173072 
 02/17  17:00:00,0.0,0.0,19.878192081593777,0.0,0.0,19.878192081593777,9.600000000000001,1.0,36.9030648593855,16.200000000000003,1.0,50.48034153923061,48.0,1.0,41.753619989948874,6.0,1.0,36.9030648593855,139.58980234330795,41.96652763231265,97.62327471099532,502523.28843590873,151079.49947632552,351443.78895958315,6.0,1.0,36.9030648593855,139.58980234330795,41.96652763231265,97.62327471099532,502523.28843590873,151079.49947632552,351443.78895958315,26.997449596015937,0.0,1708242.371945926 
 02/17  18:00:00,0.0,0.0,1.2840483281207569,0.0,0.0,1.2840483281207569,4.800000000000001,0.5,1.2840483281207569,8.100000000000001,0.5,1.2840483281207569,24.0,0.5,2.5,3.0,0.5,1.2840483281207569,4.958996214164726,0.0,4.958996214164726,17852.386370993012,0.0,17852.386370993012,3.0,0.5,1.2840483281207569,4.958996214164726,0.0,4.958996214164726,17852.386370993012,0.0,17852.386370993012,25.44108848394147,0.0,0.0 
 02/17  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.40266523451648,0.0,0.0 
 02/17  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19656194478475,653476.9101904762,0.0 
 02/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000006009778,2766109.634968579,0.0 
 02/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000043,3984312.5842101276,0.0 
 02/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4669976.602313968,0.0 
 02/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5342248.702931814,0.0 
 02/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6003939.0913007455,0.0 
 02/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6444198.138998569,0.0 
 02/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6793777.772206741,0.0 
 02/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7053072.426394929,0.0 
 02/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7167965.848599987,0.0 
 02/18  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7145557.499991735,0.0 
 02/18  07:00:00,0.0,0.0,4.809388028620938,4.050000000000001,0.25,70.0192032559947,2.4000000000000004,0.25,24.125593317208097,0.0,0.0,4.809388028620938,12.0,0.25,10.694242428480559,1.5,0.25,24.125593317208097,75.50452989715627,28.686494326361583,46.81803557079469,271816.30762976257,103271.3795749017,168544.92805486088,1.5,0.25,24.125593317208097,75.50452989715627,28.686494326361583,46.81803557079469,271816.30762976257,103271.3795749017,168544.92805486088,20.0,6877202.927787741,0.0 
 02/18  08:00:00,0.0,0.0,48.43098934388591,16.200000000000003,1.0,453.062830012613,9.600000000000001,1.0,220.20220241656796,0.0,0.0,48.43098934388591,48.0,1.0,126.70565699642364,6.0,1.0,220.20220241656796,761.4091470083176,399.5356468200872,361.8735001882303,2741072.929229943,1438328.328552314,1302744.6006776292,6.0,1.0,220.20220241656796,761.4091470083176,399.5356468200872,361.8735001882303,2741072.929229943,1438328.328552314,1302744.6006776292,20.0,4212520.248577701,0.0 
 02/18  09:00:00,0.0,0.0,87.07916442860548,16.200000000000003,1.0,522.72411828994,9.600000000000001,1.0,380.0105195808258,0.0,0.0,87.07916442860548,48.0,1.0,271.79676435779936,6.0,1.0,380.0105195808258,1461.5718092893514,863.9227242647235,597.649085024628,5261658.513441665,3110121.8073530043,2151536.7060886608,6.0,1.0,380.0105195808258,1461.5718092893514,863.9227242647235,597.649085024628,5261658.513441665,3110121.8073530043,2151536.7060886608,20.175405285276696,723864.1434560695,0.0 
