Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 02/14  17:00:00,0.0,0.0,12.708608756749483,0.0,0.0,12.708608756749483,9.600000000000001,1.0,45.048615664583885,16.200000000000003,1.0,69.08763829233877,48.0,1.0,32.04676657760626,6.0,1.0,45.048615664583885,169.0614417123742,91.62103404118194,77.44040767119225,608621.1901645471,329835.722548255,278785.46761629207,6.0,1.0,45.048615664583885,169.0614417123742,91.62103404118194,77.44040767119225,608621.1901645471,329835.722548255,278785.46761629207,27.000000000000004,0.0,3343830.541381812 
 02/14  18:00:00,0.0,0.0,0.7670932757086607,0.0,0.0,0.7670932757086607,2.4000000000000004,0.25,0.7670932757086607,4.050000000000001,0.25,0.7670932757086607,12.0,0.25,1.5,1.5,0.25,0.7670932757086607,2.9625151692831944,0.0,2.9625151692831944,10665.0546094195,0.0,10665.0546094195,1.5,0.25,0.7670932757086607,2.9625151692831944,0.0,2.9625151692831944,10665.0546094195,0.0,10665.0546094195,25.528307168954132,0.0,0.0 
 02/14  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.243711622680895,0.0,0.0 
 02/14  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.088442832813822,924779.1986799864,0.0 
 02/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000010386934,3187108.339077118,0.0 
 02/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000012,4531656.345559696,0.0 
 02/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,5345363.716127534,0.0 
 02/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,5805385.411429768,0.0 
 02/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6072485.596189857,0.0 
 02/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,6069978.278068567,0.0 
 02/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,5819801.37142712,0.0 
 02/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5479552.131896249,0.0 
 02/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5056508.365500313,0.0 
 02/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4629945.819056927,0.0 
 02/15  07:00:00,0.0,0.0,3.19216210154267,4.050000000000001,0.25,23.507547390792247,2.4000000000000004,0.25,9.502251007108185,0.0,0.0,3.19216210154267,12.0,0.25,7.5,1.5,0.25,9.502251007108185,36.697705014932225,0.0,36.697705014932225,132111.738053756,0.0,132111.738053756,1.5,0.25,9.502251007108185,36.697705014932225,0.0,36.697705014932225,132111.738053756,0.0,132111.738053756,20.0,4299426.344927261,0.0 
 02/15  08:00:00,0.0,0.0,36.90268423382737,16.200000000000003,1.0,141.8045609391031,9.600000000000001,1.0,85.23623778433472,0.0,0.0,36.90268423382737,48.0,1.0,80.57996109055942,6.0,1.0,85.23623778433472,322.4366139160443,55.60998349702986,266.8266304190144,1160771.8100977594,200195.9405893075,960575.8695084518,6.0,1.0,85.23623778433472,322.4366139160443,55.60998349702986,266.8266304190144,1160771.8100977594,200195.9405893075,960575.8695084518,19.999999999999996,3390305.436841913,0.0 
 02/15  09:00:00,0.0,0.0,85.40317985235903,16.200000000000003,1.0,315.6722817284001,9.600000000000001,1.0,243.01055672191626,0.0,0.0,85.40317985235903,48.0,1.0,214.60843567494015,6.0,1.0,243.01055672191626,939.0325048653308,362.2666777821853,576.7658270831455,3380517.017515191,1304160.040015867,2076356.977499324,6.0,1.0,243.01055672191626,939.0325048653308,362.2666777821853,576.7658270831455,3380517.017515191,1304160.040015867,2076356.977499324,20.0,1091374.4370944428,0.0 
 02/15  10:00:00,0.0,0.0,119.07270923074138,16.200000000000003,1.0,288.80341417359125,9.600000000000001,1.0,300.2209712339305,0.0,0.0,119.07270923074138,48.0,1.0,297.168973818694,6.0,1.0,300.2209712339305,1189.1947109326272,399.29841080150936,789.8963001311178,4281100.959357458,1437474.278885434,2843626.6804720243,6.0,1.0,300.2209712339305,1189.1947109326272,399.29841080150936,789.8963001311178,4281100.959357458,1437474.278885434,2843626.6804720243,21.030451307584606,0.0,0.0 
 02/15  11:00:00,0.0,0.0,140.36826122399788,16.200000000000003,1.0,251.91325097306014,9.600000000000001,1.0,348.4506976461282,0.0,0.0,140.36826122399788,48.0,1.0,356.19808834318655,6.0,1.0,348.4506976461282,1393.878662797585,461.9647781500813,931.9138846475039,5017963.1860713065,1663073.2013402926,3354889.984731014,6.0,1.0,348.4506976461282,1393.878662797585,461.9647781500813,931.9138846475039,5017963.1860713065,1663073.2013402926,3354889.984731014,23.574330119477164,0.0,0.0 
 02/15  12:00:00,0.0,0.0,148.97511554407626,16.200000000000003,1.0,192.03807859136697,9.600000000000001,1.0,369.138693511509,0.0,0.0,148.97511554407626,48.0,1.0,381.5031249379409,6.0,1.0,369.138693511509,1482.4486435541448,493.64496572632333,988.8036778278216,5336815.116794921,1777121.8766147639,3559693.2401801576,6.0,1.0,369.138693511509,1482.4486435541448,493.64496572632333,988.8036778278216,5336815.116794921,1777121.8766147639,3559693.2401801576,25.79001170245366,0.0,0.0 
 02/15  13:00:00,0.0,0.0,144.48635672454955,0.0,0.0,144.48635672454955,9.600000000000001,1.0,360.3262692390256,16.200000000000003,1.0,171.60009836480242,48.0,1.0,371.4371144176377,6.0,1.0,360.3262692390256,1450.3493691289502,506.53020818821614,943.819160940734,5221257.728864221,1823508.749477578,3397748.9793866426,6.0,1.0,360.3262692390256,1450.3493691289502,506.53020818821614,943.819160940734,5221257.728864221,1823508.749477578,3397748.9793866426,26.97620296532711,0.0,800028.0400985547 
 02/15  14:00:00,0.0,0.0,127.20326243761747,0.0,0.0,127.20326243761747,9.600000000000001,1.0,320.29043964759717,16.200000000000003,1.0,215.78725963155478,48.0,1.0,325.57210844491425,6.0,1.0,320.29043964759717,1289.314783420811,486.4478197667107,802.8669636541002,4641533.220314919,1751212.1511601587,2890321.069154761,6.0,1.0,320.29043964759717,1289.314783420811,486.4478197667107,802.8669636541002,4641533.220314919,1751212.1511601587,2890321.069154761,26.999999999922153,0.0,2009687.4449344391 
 02/15  15:00:00,0.0,0.0,98.24524679519672,0.0,0.0,98.24524679519672,9.600000000000001,1.0,254.80349787505835,16.200000000000003,1.0,229.72960040296164,48.0,1.0,249.56767523369325,6.0,1.0,254.80349787505835,1020.0177726759559,430.9789302273464,589.0388424486094,3672063.9816334406,1551524.148818447,2120539.8328149943,6.0,1.0,254.80349787505835,1020.0177726759559,430.9789302273464,589.0388424486094,3672063.9816334406,1551524.148818447,2120539.8328149943,27.0,0.0,1847878.152687953 
 02/15  16:00:00,0.0,0.0,60.92560124702475,0.0,0.0,60.92560124702475,9.600000000000001,1.0,159.25558457188865,16.200000000000003,1.0,189.1323727275719,48.0,1.0,148.00112848067317,6.0,1.0,159.25558457188865,623.0223393138014,277.6441573173614,345.37818199644005,2242880.421529685,999518.9663425011,1243361.455187184,6.0,1.0,159.25558457188865,623.0223393138014,277.6441573173614,345.37818199644005,2242880.421529685,999518.9663425011,1243361.455187184,26.947810217988792,0.0,514270.5535816633 
 02/15  17:00:00,0.0,0.0,23.594374189092967,0.0,0.0,23.594374189092967,9.600000000000001,1.0,29.79958010754914,16.200000000000003,1.0,34.531068133708395,48.0,1.0,46.76286456804377,6.0,1.0,29.79958010754914,114.11973943521718,16.437111236087507,97.68262819912968,410831.06196678185,59173.60044991502,351657.4615168668,6.0,1.0,29.79958010754914,114.11973943521718,16.437111236087507,97.68262819912968,410831.06196678185,59173.60044991502,351657.4615168668,25.239778719962196,0.0,0.0 
