Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 02/06  09:00:00,0.0,0.0,5.871226181817539,16.200000000000003,1.0,5.871226181817539,9.600000000000001,1.0,5.871226181817539,0.0,0.0,5.871226181817539,48.0,1.0,11.4375,6.0,1.0,5.871226181817539,22.67468269730099,0.0,22.67468269730099,81628.85771028357,0.0,81628.85771028357,6.0,1.0,5.871226181817539,22.67468269730099,0.0,22.67468269730099,81628.85771028357,0.0,81628.85771028357,20.0,4013695.1872754875,0.0 
 02/06  10:00:00,0.0,0.0,13.475908073782698,16.200000000000003,1.0,13.475908073782698,9.600000000000001,1.0,13.475908073782698,0.0,0.0,13.475908073782698,48.0,1.0,26.0625,6.0,1.0,13.475908073782698,52.04397346797962,0.0,52.04397346797962,187358.30448472663,0.0,187358.30448472663,6.0,1.0,13.475908073782698,52.04397346797962,0.0,52.04397346797962,187358.30448472663,0.0,187358.30448472663,20.0,3680915.940852874,0.0 
 02/06  11:00:00,0.0,0.0,19.128676135503774,16.200000000000003,1.0,19.128676135503774,9.600000000000001,1.0,19.128676135503774,0.0,0.0,19.128676135503774,48.0,1.0,36.8125,6.0,1.0,19.128676135503774,73.8749706381966,0.0,73.8749706381966,265949.8942975078,0.0,265949.8942975078,6.0,1.0,19.128676135503774,73.8749706381966,0.0,73.8749706381966,265949.8942975078,0.0,265949.8942975078,20.0,3344342.5647907993,0.0 
 02/06  12:00:00,0.0,0.0,22.97089833118683,16.200000000000003,1.0,22.97089833118683,9.600000000000001,1.0,22.97089833118683,0.0,0.0,22.97089833118683,48.0,1.0,44.0625,6.0,1.0,22.97089833118683,88.71363745867168,0.0,88.71363745867168,319369.09485121805,0.0,319369.09485121805,6.0,1.0,22.97089833118683,88.71363745867168,0.0,88.71363745867168,319369.09485121805,0.0,319369.09485121805,20.0,3046197.72613088,0.0 
 02/06  13:00:00,0.0,0.0,24.433456814249375,8.100000000000001,0.5,24.433456814249375,9.600000000000001,1.0,24.433456814249375,8.100000000000001,0.5,24.433456814249375,48.0,1.0,46.8125,6.0,1.0,24.433456814249375,94.3620401096189,0.0,94.3620401096189,339703.3443946281,0.0,339703.3443946281,6.0,1.0,24.433456814249375,94.3620401096189,0.0,94.3620401096189,339703.3443946281,0.0,339703.3443946281,20.0,2828194.2351555713,0.0 
 02/06  14:00:00,0.0,0.0,23.92521857339461,0.0,0.0,23.92521857339461,9.600000000000001,1.0,23.92521857339461,16.200000000000003,1.0,23.92521857339461,48.0,1.0,45.875,6.0,1.0,23.92521857339461,92.39922340163633,0.0,92.39922340163633,332637.2042458908,0.0,332637.2042458908,6.0,1.0,23.92521857339461,92.39922340163633,0.0,92.39922340163633,332637.2042458908,0.0,332637.2042458908,20.0,2891420.9443564517,0.0 
 02/06  15:00:00,0.0,0.0,20.342524075145633,0.0,0.0,20.342524075145633,9.600000000000001,1.0,20.342524075145633,16.200000000000003,1.0,20.342524075145633,48.0,1.0,39.125,6.0,1.0,20.342524075145633,78.56285286616951,0.0,78.56285286616951,282826.27031821024,0.0,282826.27031821024,6.0,1.0,20.342524075145633,78.56285286616951,0.0,78.56285286616951,282826.27031821024,0.0,282826.27031821024,20.0,2988164.6776116113,0.0 
 02/06  16:00:00,0.0,0.0,13.93294283981039,0.0,0.0,13.93294283981039,9.600000000000001,1.0,13.93294283981039,16.200000000000003,1.0,13.93294283981039,48.0,1.0,26.9375,6.0,1.0,13.93294283981039,53.80904229353542,0.0,53.80904229353542,193712.55225672753,0.0,193712.55225672753,6.0,1.0,13.93294283981039,53.80904229353542,0.0,53.80904229353542,193712.55225672753,0.0,193712.55225672753,19.999999999999996,2910183.238928861,0.0 
 02/06  17:00:00,0.0,0.0,6.420725333223823,0.0,0.0,6.420725333223823,9.600000000000001,1.0,6.420725333223823,16.200000000000003,1.0,6.420725333223823,48.0,1.0,12.5,6.0,1.0,6.420725333223823,24.796849092313995,0.0,24.796849092313995,89268.65673233036,0.0,89268.65673233036,6.0,1.0,6.420725333223823,24.796849092313995,0.0,24.796849092313995,89268.65673233036,0.0,89268.65673233036,20.000000000000004,3012639.1454655905,0.0 
 02/06  18:00:00,0.0,0.0,0.6694841156393856,0.0,0.0,0.6694841156393856,4.800000000000001,0.5,0.6694841156393856,8.100000000000001,0.5,0.6694841156393856,24.0,0.5,1.3125,3.0,0.5,0.6694841156393856,2.585548473676226,0.0,2.585548473676226,9307.974505234413,0.0,9307.974505234413,3.0,0.5,0.6694841156393856,2.585548473676226,0.0,2.585548473676226,9307.974505234413,0.0,9307.974505234413,20.0,3203885.178839809,0.0 
