Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 05/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000003876,1324766.6068887913,0.0 
 05/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1972412.3872990618,0.0 
 05/17  04:00:00,16.200000000000003,0.75,22.76117130726969,12.150000000000002,0.75,31.6282391115567,0.0,0.0,6.71341684236631,0.0,0.0,6.71341684236631,36.0,0.75,13.16076360210003,0.0,0.0,6.71341684236631,25.927224058714202,0.0,25.927224058714202,93338.00661137112,0.0,93338.00661137112,0.0,0.0,6.71341684236631,25.927224058714202,0.0,25.927224058714202,93338.00661137112,0.0,93338.00661137112,20.0,2360230.3741392437,0.0 
 05/17  05:00:00,21.6,1.0,89.46601334635226,16.200000000000003,1.0,166.13689453082833,0.0,0.0,31.00414008531334,0.0,0.0,31.00414008531334,48.0,1.0,70.17101903918484,0.0,0.0,31.00414008531334,119.73802694133683,0.0,119.73802694133683,431056.8969888125,0.0,431056.8969888125,0.0,0.0,31.00414008531334,119.73802694133683,0.0,119.73802694133683,431056.8969888125,0.0,431056.8969888125,20.0,2082449.7883419544,0.0 
 05/17  06:00:00,21.6,1.0,94.72377947727757,16.200000000000003,1.0,238.1108615739984,0.0,0.0,56.94680351432479,0.0,0.0,56.94680351432479,48.0,1.0,136.83434547652615,0.0,0.0,56.94680351432479,219.928624843598,0.0,219.928624843598,791743.0494369528,0.0,791743.0494369528,0.0,0.0,56.94680351432479,219.928624843598,0.0,219.928624843598,791743.0494369528,0.0,791743.0494369528,20.000000000000004,1350590.0590058623,0.0 
 05/17  07:00:00,10.8,0.5,77.56944420280769,16.200000000000003,1.0,146.57645724840413,4.800000000000001,0.5,77.58599473952194,0.0,0.0,75.73492510449375,48.0,1.0,163.35228249124714,3.0,0.5,77.58599473952194,297.2623995395782,0.34519464885929363,296.91720489071895,1070144.6383424816,1242.700735893457,1068901.937606588,3.0,0.5,77.58599473952194,297.2623995395782,0.34519464885929363,296.91720489071895,1070144.6383424816,1242.700735893457,1068901.937606588,20.0,696175.6822026437,0.0 
 05/17  08:00:00,0.0,0.0,91.70192810523199,16.200000000000003,1.0,125.50418243983003,9.600000000000001,1.0,100.35580922548867,0.0,0.0,91.70192810523199,48.0,1.0,189.4161603786773,6.0,1.0,100.35580922548867,383.33102432496054,3.753301391981676,379.5777229329789,1379991.6875698578,13511.885011134034,1366479.8025587238,6.0,1.0,100.35580922548867,383.33102432496054,3.753301391981676,379.5777229329789,1379991.6875698578,13511.885011134034,1366479.8025587238,20.008919570891834,207909.813720754,0.0 
 05/17  09:00:00,0.0,0.0,108.99822639391707,16.200000000000003,1.0,138.4335033922129,9.600000000000001,1.0,126.13669251822907,0.0,0.0,108.99822639391707,48.0,1.0,226.03437809878866,6.0,1.0,126.13669251822907,484.41988270304574,14.055004721563558,470.3648779814822,1743911.5777309649,50598.0169976288,1693313.5607333358,6.0,1.0,126.13669251822907,484.41988270304574,14.055004721563558,470.3648779814822,1743911.5777309649,50598.0169976288,1693313.5607333358,20.496835748250973,0.0,0.0 
 05/17  10:00:00,0.0,0.0,140.9713943167392,16.200000000000003,1.0,183.37940005454493,9.600000000000001,1.0,187.91053542588742,0.0,0.0,140.9713943167392,48.0,1.0,308.5182291715583,6.0,1.0,187.91053542588742,725.3067701618031,50.65203384605148,674.6547363157515,2611104.372582491,182347.3218457853,2428757.050736706,6.0,1.0,187.91053542588742,725.3067701618031,50.65203384605148,674.6547363157515,2611104.372582491,182347.3218457853,2428757.050736706,21.707522923981703,0.0,0.0 
 05/17  11:00:00,0.0,0.0,161.31316935958316,16.200000000000003,1.0,206.044184254799,9.600000000000001,1.0,265.12420382785047,0.0,0.0,161.31316935958316,48.0,1.0,384.1757097701675,6.0,1.0,265.12420382785047,1031.1079012987393,130.65566626923345,900.4522350295058,3711988.4446754614,470360.39856924047,3241628.046106221,6.0,1.0,265.12420382785047,1031.1079012987393,130.65566626923345,900.4522350295058,3711988.4446754614,470360.39856924047,3241628.046106221,23.739882082803156,0.0,0.0 
