Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 03/03  16:00:00,0.0,0.0,93.64593252760547,0.0,0.0,93.64593252760547,9.600000000000001,1.0,723.7032435293642,16.200000000000003,1.0,622.0277481938401,48.0,1.0,585.1673103974147,6.0,1.0,723.7032435293642,2959.0925468243245,2491.322389095526,467.77015772879895,10652733.16856757,8968760.600743894,1683972.5678236762,6.0,1.0,723.7032435293642,2959.0925468243245,2491.322389095526,467.77015772879895,10652733.16856757,8968760.600743894,1683972.5678236762,27.0,0.0,18345005.032414112 
 03/03  17:00:00,0.0,0.0,75.3549528353104,0.0,0.0,75.3549528353104,9.600000000000001,1.0,565.1515579666509,16.200000000000003,1.0,752.1474947797394,48.0,1.0,429.88427060068585,6.0,1.0,565.1515579666509,2169.012158219036,1789.4296924932635,379.58246572577264,7808443.76958853,6441946.892975748,1366496.8766127815,6.0,1.0,565.1515579666509,2169.012158219036,1789.4296924932635,379.58246572577264,7808443.76958853,6441946.892975748,1366496.8766127815,27.0,0.0,15008011.188429246 
 03/03  18:00:00,0.0,0.0,51.3046355536361,0.0,0.0,51.3046355536361,9.600000000000001,1.0,360.63300877056537,16.200000000000003,1.0,742.4811393966676,48.0,1.0,240.2726022158183,6.0,1.0,360.63300877056537,1201.7673012627356,917.1410511500977,284.62625011263776,4326362.284545848,3301707.784140352,1024654.5004054959,6.0,1.0,360.63300877056537,1201.7673012627356,917.1410511500977,284.62625011263776,4326362.284545848,3301707.784140352,1024654.5004054959,27.0,0.0,9928412.39717749 
 03/03  19:00:00,0.0,0.0,22.315279822366424,0.0,0.0,22.315279822366424,9.600000000000001,1.0,138.36776512369786,16.200000000000003,1.0,477.1680646959086,48.0,1.0,66.35255087032887,6.0,1.0,138.36776512369786,352.15416452887683,217.95528355492542,134.19888097395147,1267754.9923039568,784639.0207977315,483115.9715062253,6.0,1.0,138.36776512369786,352.15416452887683,217.95528355492542,134.19888097395147,1267754.9923039568,784639.0207977315,483115.9715062253,27.0,0.0,4189111.4908185946 
 03/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62257138252191,0.0,215129.2834855372 
 03/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.324843640085742,0.0,0.0 
 03/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.10757084612754,0.0,0.0 
 03/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.290107011603013,279184.12035735213,0.0 
 03/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000103951095,1773363.3570205555,0.0 
 03/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000135,2765939.8092601523,0.0 
 03/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3445537.7103240616,0.0 
 03/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3908026.851458867,0.0 
 03/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4222627.73688095,0.0 
 03/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4415072.928794015,0.0 
 03/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4561357.945593018,0.0 
 03/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4677889.693494069,0.0 
 03/04  08:00:00,0.0,0.0,3.2630015477864807,4.050000000000001,0.25,43.03748521154873,2.4000000000000004,0.25,10.616262261245105,0.0,0.0,3.2630015477864807,12.0,0.25,6.308353748514398,1.5,0.25,10.616262261245105,28.672192910878678,7.40754991952329,21.264642991355387,103219.89447916324,26667.179710283843,76552.71476887939,1.5,0.25,10.616262261245105,28.672192910878678,7.40754991952329,21.264642991355387,103219.89447916324,26667.179710283843,76552.71476887939,20.0,4656584.779725786,0.0 
 03/04  09:00:00,0.0,0.0,35.11512487764748,16.200000000000003,1.0,309.95763755325174,9.600000000000001,1.0,118.38659620300767,0.0,0.0,35.11512487764748,48.0,1.0,89.25584373795604,6.0,1.0,118.38659620300767,373.5021651685041,145.75076574866813,227.75139941983605,1344607.794606615,524702.7566952053,819905.0379114097,6.0,1.0,118.38659620300767,373.5021651685041,145.75076574866813,227.75139941983605,1344607.794606615,524702.7566952053,819905.0379114097,20.000000000000004,3419875.479713803,0.0 
 03/04  10:00:00,0.0,0.0,78.13875227224845,16.200000000000003,1.0,382.8553751495831,9.600000000000001,1.0,241.1461717166115,0.0,0.0,78.13875227224845,48.0,1.0,223.33598563000808,6.0,1.0,241.1461717166115,886.1872300825831,410.84968968322346,475.33754039935974,3190274.0282972995,1479058.8828596044,1711215.1454376949,6.0,1.0,241.1461717166115,886.1872300825831,410.84968968322346,475.33754039935974,3190274.0282972995,1479058.8828596044,1711215.1454376949,20.000000000000004,1221452.4934082888,0.0 
 03/04  11:00:00,0.0,0.0,115.32484965582756,16.200000000000003,1.0,508.46385697898006,9.600000000000001,1.0,445.05031058353507,0.0,0.0,115.32484965582756,48.0,1.0,398.4452616838306,6.0,1.0,445.05031058353507,1739.398221682249,991.759759425625,747.6384622566238,6261833.598056097,3570335.1339322496,2691498.464123846,6.0,1.0,445.05031058353507,1739.398221682249,991.759759425625,747.6384622566238,6261833.598056097,3570335.1339322496,2691498.464123846,22.077243092884718,0.0,0.0 
 03/04  12:00:00,0.0,0.0,133.5460456019743,16.200000000000003,1.0,286.8204191392566,9.600000000000001,1.0,347.31200198295704,0.0,0.0,133.5460456019743,48.0,1.0,373.4906549877443,6.0,1.0,347.31200198295704,1382.6065702579272,555.7886037373296,826.817966520598,4977383.652928539,2000838.9734543865,2976544.6794741526,6.0,1.0,347.31200198295704,1382.6065702579272,555.7886037373296,826.817966520598,4977383.652928539,2000838.9734543865,2976544.6794741526,25.837080326193668,0.0,24983.51421424353 
 03/04  13:00:00,0.0,0.0,111.88032334050925,16.200000000000003,1.0,133.8054214592606,9.600000000000001,1.0,174.95255055298776,0.0,0.0,111.88032334050925,48.0,1.0,247.5942786498132,6.0,1.0,174.95255055298776,686.8707256730623,116.8445583526291,570.0261673204333,2472734.612423024,420640.4100694647,2052094.20235356,6.0,1.0,174.95255055298776,686.8707256730623,116.8445583526291,570.0261673204333,2472734.612423024,420640.4100694647,2052094.20235356,26.999999085515697,0.0,364137.5500170823 
 03/04  14:00:00,0.0,0.0,77.3178543319446,4.050000000000001,0.25,77.48104303518437,9.600000000000001,1.0,110.76764987674295,12.150000000000002,0.75,82.4897218685452,48.0,1.0,165.96349789217078,6.0,1.0,110.76764987674295,436.57936097510924,86.8513226623362,349.72803831277304,1571685.6995103932,312664.7615844103,1259020.9379259828,6.0,1.0,110.76764987674295,436.57936097510924,86.8513226623362,349.72803831277304,1571685.6995103932,312664.7615844103,1259020.9379259828,26.551983849429867,0.0,0.0 
 03/04  15:00:00,0.0,0.0,142.66865580602723,0.0,0.0,142.66865580602723,9.600000000000001,1.0,331.96821815574015,16.200000000000003,1.0,226.47581117187002,48.0,1.0,376.05081202667515,6.0,1.0,331.96821815574015,1321.4280608356478,428.2892685135795,893.1387923220684,4757141.019008332,1541841.3666488861,3215299.652359446,6.0,1.0,331.96821815574015,1321.4280608356478,428.2892685135795,893.1387923220684,4757141.019008332,1541841.3666488861,3215299.652359446,26.924397950117758,0.0,1173435.6827995083 
