Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 07/16  08:00:00,16.200000000000003,0.75,126.13615747357704,16.200000000000003,1.0,707.8473993429415,2.4000000000000004,0.25,107.81352892580449,0.0,0.0,101.96448009179164,48.0,1.0,409.1764888562466,1.5,0.25,107.81352892580449,398.5893875055693,0.7387912639812437,397.85059624158805,1434921.7950200494,2659.6485503324775,1432262.146469717,1.5,0.25,107.81352892580449,398.5893875055693,0.7387912639812437,397.85059624158805,1434921.7950200494,2659.6485503324775,1432262.146469717,20.43473070882777,19387.875107657055,0.0 
 07/16  09:00:00,0.0,0.0,133.38296656747048,16.200000000000003,1.0,707.3383611725646,9.600000000000001,1.0,228.3569197865765,0.0,0.0,133.38296656747048,48.0,1.0,562.5829117733153,6.0,1.0,228.3569197865765,668.9735392997277,79.70164457840224,589.2718947213256,2408304.74147902,286925.92048224807,2121378.8209967716,6.0,1.0,228.3569197865765,668.9735392997277,79.70164457840224,589.2718947213256,2408304.74147902,286925.92048224807,2121378.8209967716,22.699602019029278,0.0,0.0 
 07/16  10:00:00,0.0,0.0,155.39578287325463,16.200000000000003,1.0,604.5524930405888,9.600000000000001,1.0,345.8825214328306,0.0,0.0,155.39578287325463,48.0,1.0,673.3989933270074,6.0,1.0,345.8825214328306,1089.8520676228272,318.07177472071396,771.7802929021133,3923467.443442178,1145058.3889945704,2778409.054447608,6.0,1.0,345.8825214328306,1089.8520676228272,318.07177472071396,771.7802929021133,3923467.443442178,1145058.3889945704,2778409.054447608,26.014370271512842,0.0,738181.7664014758 
 07/16  11:00:00,0.0,0.0,177.49814340360592,16.200000000000003,1.0,428.4654097572776,9.600000000000001,1.0,391.1503594438318,0.0,0.0,177.49814340360592,48.0,1.0,678.4373400015247,6.0,1.0,391.1503594438318,1374.767425864708,411.35136411538446,963.4160617493235,4949162.733112949,1480864.9108153842,3468297.8222975647,6.0,1.0,391.1503594438318,1374.767425864708,411.35136411538446,963.4160617493235,4949162.733112949,1480864.9108153842,3468297.8222975647,26.99999999969296,0.0,5073707.81597271 
 07/16  12:00:00,0.0,0.0,189.81694718884512,16.200000000000003,1.0,246.55878175235037,9.600000000000001,1.0,335.05901179498534,0.0,0.0,189.81694718884512,48.0,1.0,565.4505850359059,6.0,1.0,335.05901179498534,1252.6614289279646,241.16768834487476,1011.4937405830899,4509581.144140672,868203.6780415492,3641377.466099123,6.0,1.0,335.05901179498534,1252.6614289279646,241.16768834487476,1011.4937405830899,4509581.144140672,868203.6780415492,3641377.466099123,26.99999999999983,0.0,7570410.849024247 
 07/16  13:00:00,0.0,0.0,156.6917781327168,4.050000000000001,0.25,160.2404887751355,9.600000000000001,1.0,404.71812322851383,12.150000000000002,0.75,194.7375058333702,48.0,1.0,649.6961914079404,6.0,1.0,404.71812322851383,1479.3845242317616,540.9225535770543,938.4619706547073,5325784.287234342,1947321.1928773953,3378463.0943569466,6.0,1.0,404.71812322851383,1479.3845242317616,540.9225535770543,938.4619706547073,5325784.287234342,1947321.1928773953,3378463.0943569466,26.999999999999996,0.0,9614325.125554128 
 07/16  14:00:00,0.0,0.0,74.70699599617929,0.0,0.0,74.70699599617929,9.600000000000001,1.0,97.81253056988425,16.200000000000003,1.0,87.60144446312063,48.0,1.0,171.3114296115371,6.0,1.0,97.81253056988425,369.9376559629462,41.654981738963784,328.28267422398244,1331775.5614666063,149957.93426026963,1181817.6272063367,6.0,1.0,97.81253056988425,369.9376559629462,41.654981738963784,328.28267422398244,1331775.5614666063,149957.93426026963,1181817.6272063367,27.0,0.0,6725427.740766504 
 07/16  15:00:00,0.0,0.0,84.03611708688814,0.0,0.0,84.03611708688814,9.600000000000001,1.0,88.18294073842185,16.200000000000003,1.0,92.35261995108506,48.0,1.0,166.53134899367979,6.0,1.0,88.18294073842185,337.9439933096164,3.9193254684294048,334.02466784118707,1216598.375914619,14109.571686345857,1202488.8042282735,6.0,1.0,88.18294073842185,337.9439933096164,3.9193254684294048,334.02466784118707,1216598.375914619,14109.571686345857,1202488.8042282735,26.999999999999993,0.0,3672317.213099546 
 07/16  16:00:00,0.0,0.0,127.92691399290742,0.0,0.0,127.92691399290742,9.600000000000001,1.0,152.8851148346546,16.200000000000003,1.0,231.3482201708013,48.0,1.0,299.87569848227844,6.0,1.0,152.8851148346546,564.7288054149697,13.963499529998753,550.765305884971,2033023.6994938909,50268.598307995504,1982755.1011858953,6.0,1.0,152.8851148346546,564.7288054149697,13.963499529998753,550.765305884971,2033023.6994938909,50268.598307995504,1982755.1011858953,27.0,0.0,3100865.1529962523 
 07/16  17:00:00,5.4,0.25,118.45207376166874,0.0,0.0,116.70646000533449,7.200000000000001,0.75,129.54701338018867,16.200000000000003,1.0,374.9061977464254,48.0,1.0,325.56141207824874,4.5,0.75,129.54701338018867,472.99513390579637,3.774652144001711,469.2204817617947,1702782.482060867,13588.747718406159,1689193.7343424608,4.5,0.75,129.54701338018867,472.99513390579637,3.774652144001711,469.2204817617947,1702782.482060867,13588.747718406159,1689193.7343424608,27.0,0.0,3147398.014240735 
